frame,tipo_objeto,conf,track_id,x1,y1,x2,y2,conf_matricula,mx1,my1,mx2,my2,texto_matricula
810,car,0.482,38,1371,328,1398,358,0.0,0.0,0.0,0.0,0.0,
810,car,0.53,43,1341,327,1373,352,0.0,0.0,0.0,0.0,0.0,
810,person,0.534,15,869,289,899,367,0.0,0.0,0.0,0.0,0.0,
810,car,0.589,44,1309,320,1341,349,0.0,0.0,0.0,0.0,0.0,
811,car,0.946,23,0,222,713,941,0.0,0.0,0.0,0.0,0.0,
811,car,0.442,30,1267,317,1304,343,0.0,0.0,0.0,0.0,0.0,
811,car,0.685,36,1200,311,1267,361,0.0,0.0,0.0,0.0,0.0,
811,car,0.441,35,1429,322,1514,384,0.0,0.0,0.0,0.0,0.0,
811,car,0.484,38,1371,328,1398,358,0.0,0.0,0.0,0.0,0.0,
811,car,0.539,43,1342,327,1374,352,0.0,0.0,0.0,0.0,0.0,
811,person,0.529,15,870,289,900,367,0.0,0.0,0.0,0.0,0.0,
811,car,0.581,44,1308,320,1341,349,0.0,0.0,0.0,0.0,0.0,
812,car,0.936,23,0,224,666,935,0.0,0.0,0.0,0.0,0.0,
812,car,0.704,36,1203,313,1268,362,0.0,0.0,0.0,0.0,0.0,
812,car,0.445,35,1429,323,1514,384,0.0,0.0,0.0,0.0,0.0,
812,car,0.49,38,1371,328,1398,358,0.0,0.0,0.0,0.0,0.0,
812,car,0.553,43,1342,327,1374,352,0.0,0.0,0.0,0.0,0.0,
812,person,0.502,15,870,290,900,367,0.0,0.0,0.0,0.0,0.0,
812,car,0.563,44,1307,320,1341,349,0.0,0.0,0.0,0.0,0.0,
813,car,0.886,23,0,231,615,939,0.0,0.0,0.0,0.0,0.0,
813,car,0.707,36,1204,314,1269,362,0.0,0.0,0.0,0.0,0.0,
813,car,0.401,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
813,car,0.497,38,1371,328,1398,358,0.0,0.0,0.0,0.0,0.0,
813,car,0.546,43,1341,327,1374,352,0.0,0.0,0.0,0.0,0.0,
813,person,0.472,15,871,291,900,366,0.0,0.0,0.0,0.0,0.0,
813,car,0.597,44,1306,320,1341,349,0.0,0.0,0.0,0.0,0.0,
814,car,0.933,23,0,245,570,978,0.0,0.0,0.0,0.0,0.0,
814,car,0.737,36,1206,316,1269,362,0.0,0.0,0.0,0.0,0.0,
814,car,0.431,35,1429,323,1512,383,0.0,0.0,0.0,0.0,0.0,
814,car,0.486,38,1371,328,1398,358,0.0,0.0,0.0,0.0,0.0,
814,car,0.545,43,1341,327,1373,352,0.0,0.0,0.0,0.0,0.0,
814,person,0.566,15,871,290,901,367,0.0,0.0,0.0,0.0,0.0,
814,car,0.596,44,1306,320,1341,349,0.0,0.0,0.0,0.0,0.0,
815,car,0.832,23,0,299,506,1039,0.0,0.0,0.0,0.0,0.0,
815,car,0.726,36,1206,316,1269,362,0.0,0.0,0.0,0.0,0.0,
815,car,0.443,35,1429,323,1512,383,0.0,0.0,0.0,0.0,0.0,
815,car,0.496,38,1371,327,1398,358,0.0,0.0,0.0,0.0,0.0,
815,car,0.562,43,1342,327,1375,352,0.0,0.0,0.0,0.0,0.0,
815,person,0.566,15,871,289,901,366,0.0,0.0,0.0,0.0,0.0,
815,car,0.615,44,1305,320,1341,349,0.0,0.0,0.0,0.0,0.0,
816,car,0.879,23,0,391,393,1054,0.0,0.0,0.0,0.0,0.0,
816,car,0.682,36,1206,316,1270,363,0.0,0.0,0.0,0.0,0.0,
816,car,0.429,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
816,car,0.488,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
816,car,0.57,43,1341,326,1375,352,0.0,0.0,0.0,0.0,0.0,
816,person,0.584,15,872,289,901,366,0.0,0.0,0.0,0.0,0.0,
816,car,0.668,44,1305,320,1341,349,0.0,0.0,0.0,0.0,0.0,
817,car,0.663,36,1207,316,1272,363,0.0,0.0,0.0,0.0,0.0,
817,car,0.431,35,1429,323,1512,383,0.0,0.0,0.0,0.0,0.0,
817,car,0.488,38,1372,327,1399,358,0.0,0.0,0.0,0.0,0.0,
817,car,0.577,43,1341,326,1375,352,0.0,0.0,0.0,0.0,0.0,
817,person,0.578,15,873,289,902,365,0.0,0.0,0.0,0.0,0.0,
817,car,0.657,44,1304,320,1342,350,0.0,0.0,0.0,0.0,0.0,
818,car,0.682,36,1208,318,1272,364,0.0,0.0,0.0,0.0,0.0,
818,car,0.417,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
818,car,0.491,38,1372,327,1399,358,0.0,0.0,0.0,0.0,0.0,
818,car,0.571,43,1340,326,1375,352,0.0,0.0,0.0,0.0,0.0,
818,person,0.584,15,874,289,903,365,0.0,0.0,0.0,0.0,0.0,
818,car,0.678,44,1304,320,1342,350,0.0,0.0,0.0,0.0,0.0,
819,car,0.742,36,1208,318,1273,365,0.0,0.0,0.0,0.0,0.0,
819,car,0.425,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
819,car,0.491,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
819,car,0.57,43,1340,326,1375,352,0.0,0.0,0.0,0.0,0.0,
819,person,0.594,15,874,289,903,365,0.0,0.0,0.0,0.0,0.0,
819,car,0.685,44,1304,320,1343,351,0.0,0.0,0.0,0.0,0.0,
820,car,0.715,36,1208,318,1274,365,0.0,0.0,0.0,0.0,0.0,
820,car,0.43,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
820,car,0.496,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
820,car,0.564,43,1340,326,1375,352,0.0,0.0,0.0,0.0,0.0,
820,person,0.593,15,874,289,903,365,0.0,0.0,0.0,0.0,0.0,
820,car,0.675,44,1303,320,1343,351,0.0,0.0,0.0,0.0,0.0,
821,car,0.721,36,1209,318,1275,366,0.0,0.0,0.0,0.0,0.0,
821,car,0.431,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
821,car,0.495,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
821,car,0.569,43,1340,326,1376,352,0.0,0.0,0.0,0.0,0.0,
821,person,0.595,15,874,289,903,365,0.0,0.0,0.0,0.0,0.0,
821,car,0.662,44,1303,320,1343,351,0.0,0.0,0.0,0.0,0.0,
822,car,0.724,36,1208,318,1276,366,0.0,0.0,0.0,0.0,0.0,
822,car,0.429,35,1430,324,1512,383,0.0,0.0,0.0,0.0,0.0,
822,car,0.498,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
822,car,0.57,43,1341,326,1376,352,0.0,0.0,0.0,0.0,0.0,
822,person,0.588,15,874,289,902,365,0.0,0.0,0.0,0.0,0.0,
822,car,0.69,44,1303,320,1343,351,0.0,0.0,0.0,0.0,0.0,
823,car,0.752,36,1209,317,1278,367,0.0,0.0,0.0,0.0,0.0,
823,car,0.424,35,1430,324,1512,383,0.0,0.0,0.0,0.0,0.0,
823,car,0.504,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
823,car,0.571,43,1341,326,1377,352,0.0,0.0,0.0,0.0,0.0,
823,person,0.6,15,874,290,903,365,0.0,0.0,0.0,0.0,0.0,
823,car,0.691,44,1304,320,1343,350,0.0,0.0,0.0,0.0,0.0,
824,car,0.739,36,1208,316,1280,368,0.0,0.0,0.0,0.0,0.0,
824,car,0.426,35,1430,324,1512,383,0.0,0.0,0.0,0.0,0.0,
824,car,0.495,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
824,car,0.569,43,1341,326,1377,352,0.0,0.0,0.0,0.0,0.0,
824,person,0.611,15,874,290,903,365,0.0,0.0,0.0,0.0,0.0,
824,car,0.689,44,1304,320,1344,350,0.0,0.0,0.0,0.0,0.0,
825,car,0.741,36,1208,315,1282,368,0.0,0.0,0.0,0.0,0.0,
825,car,0.441,35,1429,324,1512,383,0.0,0.0,0.0,0.0,0.0,
825,car,0.506,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
825,car,0.56,43,1341,326,1377,352,0.0,0.0,0.0,0.0,0.0,
825,person,0.635,15,875,290,903,366,0.0,0.0,0.0,0.0,0.0,
825,car,0.708,44,1304,320,1344,350,0.0,0.0,0.0,0.0,0.0,
826,car,0.747,36,1210,315,1283,368,0.0,0.0,0.0,0.0,0.0,
826,car,0.448,35,1429,324,1513,383,0.0,0.0,0.0,0.0,0.0,
826,car,0.499,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
826,car,0.551,43,1341,326,1378,352,0.0,0.0,0.0,0.0,0.0,
826,person,0.634,15,875,290,903,366,0.0,0.0,0.0,0.0,0.0,
826,car,0.686,44,1304,320,1344,350,0.0,0.0,0.0,0.0,0.0,
826,car,0.566,45,981,306,1045,340,0.0,0.0,0.0,0.0,0.0,
827,car,0.752,36,1211,316,1284,369,0.0,0.0,0.0,0.0,0.0,
827,car,0.452,35,1429,323,1513,383,0.0,0.0,0.0,0.0,0.0,
827,car,0.506,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
827,car,0.556,43,1341,326,1378,353,0.0,0.0,0.0,0.0,0.0,
827,person,0.622,15,875,291,904,366,0.0,0.0,0.0,0.0,0.0,
827,car,0.69,44,1304,320,1344,350,0.0,0.0,0.0,0.0,0.0,
827,car,0.573,45,982,306,1044,340,0.0,0.0,0.0,0.0,0.0,
828,car,0.75,36,1211,316,1286,370,0.0,0.0,0.0,0.0,0.0,
828,car,0.45,35,1429,323,1513,383,0.0,0.0,0.0,0.0,0.0,
828,car,0.51,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
828,car,0.557,43,1341,325,1378,353,0.0,0.0,0.0,0.0,0.0,
828,person,0.623,15,876,291,904,366,0.0,0.0,0.0,0.0,0.0,
828,car,0.687,44,1305,320,1344,350,0.0,0.0,0.0,0.0,0.0,
828,car,0.561,45,980,307,1047,343,0.0,0.0,0.0,0.0,0.0,
829,car,0.776,36,1213,317,1286,370,0.0,0.0,0.0,0.0,0.0,
829,car,0.455,35,1429,323,1513,383,0.0,0.0,0.0,0.0,0.0,
829,car,0.507,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
829,car,0.563,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
829,person,0.638,15,877,291,905,367,0.0,0.0,0.0,0.0,0.0,
829,car,0.671,44,1305,320,1344,350,0.0,0.0,0.0,0.0,0.0,
829,car,0.555,45,982,307,1050,343,0.0,0.0,0.0,0.0,0.0,
830,car,0.795,36,1213,316,1288,370,0.0,0.0,0.0,0.0,0.0,
830,car,0.456,35,1429,323,1514,384,0.0,0.0,0.0,0.0,0.0,
830,car,0.511,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
830,car,0.556,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
830,person,0.678,15,877,291,906,366,0.0,0.0,0.0,0.0,0.0,
830,car,0.676,44,1305,320,1344,350,0.0,0.0,0.0,0.0,0.0,
830,car,0.543,45,982,307,1050,343,0.0,0.0,0.0,0.0,0.0,
830,person,0.587,41,908,298,932,367,0.0,0.0,0.0,0.0,0.0,
831,car,0.771,36,1215,316,1290,370,0.0,0.0,0.0,0.0,0.0,
831,car,0.439,35,1430,323,1514,384,0.0,0.0,0.0,0.0,0.0,
831,car,0.503,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
831,car,0.559,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
831,person,0.679,15,878,291,906,366,0.0,0.0,0.0,0.0,0.0,
831,car,0.665,44,1305,320,1344,350,0.0,0.0,0.0,0.0,0.0,
831,car,0.455,45,984,307,1051,343,0.0,0.0,0.0,0.0,0.0,
832,car,0.768,36,1215,316,1292,371,0.0,0.0,0.0,0.0,0.0,
832,car,0.463,35,1430,323,1514,384,0.0,0.0,0.0,0.0,0.0,
832,car,0.519,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
832,car,0.554,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
832,person,0.728,15,879,291,906,366,0.0,0.0,0.0,0.0,0.0,
832,car,0.675,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
832,car,0.472,45,984,307,1051,343,0.0,0.0,0.0,0.0,0.0,
833,car,0.772,36,1216,315,1294,371,0.0,0.0,0.0,0.0,0.0,
833,car,0.454,35,1430,323,1514,384,0.0,0.0,0.0,0.0,0.0,
833,car,0.516,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
833,car,0.552,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
833,person,0.733,15,880,291,907,365,0.0,0.0,0.0,0.0,0.0,
833,car,0.678,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
833,car,0.465,45,985,307,1052,343,0.0,0.0,0.0,0.0,0.0,
834,car,0.76,36,1216,315,1295,372,0.0,0.0,0.0,0.0,0.0,
834,car,0.446,35,1430,323,1514,383,0.0,0.0,0.0,0.0,0.0,
834,car,0.516,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
834,car,0.556,43,1341,325,1379,353,0.0,0.0,0.0,0.0,0.0,
834,person,0.743,15,881,291,908,365,0.0,0.0,0.0,0.0,0.0,
834,car,0.68,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
834,car,0.46,45,986,306,1055,344,0.0,0.0,0.0,0.0,0.0,
834,person,0.622,41,909,296,934,366,0.0,0.0,0.0,0.0,0.0,
835,car,0.762,36,1217,314,1297,372,0.0,0.0,0.0,0.0,0.0,
835,car,0.458,35,1430,323,1514,383,0.0,0.0,0.0,0.0,0.0,
835,car,0.514,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
835,car,0.556,43,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
835,person,0.744,15,881,291,909,365,0.0,0.0,0.0,0.0,0.0,
835,car,0.681,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
835,car,0.506,45,987,306,1056,343,0.0,0.0,0.0,0.0,0.0,
835,person,0.667,41,910,295,935,366,0.0,0.0,0.0,0.0,0.0,
836,car,0.76,36,1218,314,1299,373,0.0,0.0,0.0,0.0,0.0,
836,car,0.458,35,1430,322,1514,383,0.0,0.0,0.0,0.0,0.0,
836,car,0.515,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
836,car,0.554,43,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
836,person,0.705,15,881,290,909,365,0.0,0.0,0.0,0.0,0.0,
836,car,0.697,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
836,car,0.516,45,989,306,1057,343,0.0,0.0,0.0,0.0,0.0,
836,person,0.577,41,911,295,935,366,0.0,0.0,0.0,0.0,0.0,
837,car,0.753,36,1218,314,1301,374,0.0,0.0,0.0,0.0,0.0,
837,car,0.45,35,1430,322,1514,383,0.0,0.0,0.0,0.0,0.0,
837,car,0.513,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
837,car,0.552,43,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
837,person,0.657,15,882,291,910,364,0.0,0.0,0.0,0.0,0.0,
837,car,0.708,44,1305,319,1344,349,0.0,0.0,0.0,0.0,0.0,
837,car,0.428,45,991,307,1057,342,0.0,0.0,0.0,0.0,0.0,
837,person,0.608,41,911,294,936,365,0.0,0.0,0.0,0.0,0.0,
838,car,0.761,36,1219,314,1302,374,0.0,0.0,0.0,0.0,0.0,
838,car,0.459,35,1430,322,1514,383,0.0,0.0,0.0,0.0,0.0,
838,car,0.519,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
838,car,0.543,43,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
838,person,0.677,15,883,290,910,364,0.0,0.0,0.0,0.0,0.0,
838,car,0.705,44,1305,319,1344,350,0.0,0.0,0.0,0.0,0.0,
838,car,0.476,45,992,306,1060,342,0.0,0.0,0.0,0.0,0.0,
838,person,0.661,41,912,294,936,363,0.0,0.0,0.0,0.0,0.0,
839,car,0.719,36,1219,315,1304,376,0.0,0.0,0.0,0.0,0.0,
839,car,0.461,35,1430,322,1514,383,0.0,0.0,0.0,0.0,0.0,
839,car,0.518,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
839,car,0.534,43,1340,325,1377,352,0.0,0.0,0.0,0.0,0.0,
839,person,0.718,15,883,290,911,363,0.0,0.0,0.0,0.0,0.0,
839,car,0.69,44,1305,319,1343,350,0.0,0.0,0.0,0.0,0.0,
839,car,0.486,45,991,306,1061,343,0.0,0.0,0.0,0.0,0.0,
839,person,0.653,41,912,294,936,363,0.0,0.0,0.0,0.0,0.0,
840,car,0.699,36,1220,314,1306,376,0.0,0.0,0.0,0.0,0.0,
840,car,0.423,35,1430,323,1513,383,0.0,0.0,0.0,0.0,0.0,
840,car,0.5,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
840,car,0.507,43,1339,326,1375,352,0.0,0.0,0.0,0.0,0.0,
840,person,0.733,15,884,290,912,364,0.0,0.0,0.0,0.0,0.0,
840,car,0.637,44,1304,320,1343,350,0.0,0.0,0.0,0.0,0.0,
840,car,0.438,45,995,307,1066,343,0.0,0.0,0.0,0.0,0.0,
840,person,0.637,41,912,296,936,365,0.0,0.0,0.0,0.0,0.0,
841,car,0.713,36,1221,314,1308,377,0.0,0.0,0.0,0.0,0.0,
841,car,0.419,35,1430,323,1513,383,0.0,0.0,0.0,0.0,0.0,
841,car,0.497,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
841,car,0.506,43,1339,326,1375,352,0.0,0.0,0.0,0.0,0.0,
841,person,0.709,15,885,290,912,364,0.0,0.0,0.0,0.0,0.0,
841,car,0.634,44,1304,320,1343,350,0.0,0.0,0.0,0.0,0.0,
841,car,0.428,45,995,307,1069,344,0.0,0.0,0.0,0.0,0.0,
841,person,0.705,41,912,296,936,365,0.0,0.0,0.0,0.0,0.0,
842,car,0.753,36,1222,314,1308,377,0.0,0.0,0.0,0.0,0.0,
842,car,0.42,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
842,car,0.498,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
842,car,0.495,43,1339,326,1374,352,0.0,0.0,0.0,0.0,0.0,
842,person,0.697,15,885,290,912,365,0.0,0.0,0.0,0.0,0.0,
842,car,0.632,44,1304,320,1343,349,0.0,0.0,0.0,0.0,0.0,
842,car,0.442,45,990,307,1061,343,0.0,0.0,0.0,0.0,0.0,
842,person,0.768,41,912,295,937,365,0.0,0.0,0.0,0.0,0.0,
843,car,0.79,36,1223,314,1309,377,0.0,0.0,0.0,0.0,0.0,
843,car,0.426,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
843,car,0.505,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
843,car,0.487,43,1340,326,1375,352,0.0,0.0,0.0,0.0,0.0,
843,person,0.712,15,885,290,912,365,0.0,0.0,0.0,0.0,0.0,
843,car,0.643,44,1304,320,1343,349,0.0,0.0,0.0,0.0,0.0,
843,car,0.432,45,990,308,1058,343,0.0,0.0,0.0,0.0,0.0,
843,person,0.768,41,912,295,937,366,0.0,0.0,0.0,0.0,0.0,
844,car,0.771,36,1223,314,1310,378,0.0,0.0,0.0,0.0,0.0,
844,car,0.418,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
844,car,0.507,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
844,car,0.483,43,1339,326,1374,351,0.0,0.0,0.0,0.0,0.0,
844,person,0.742,15,885,290,913,365,0.0,0.0,0.0,0.0,0.0,
844,car,0.666,44,1304,319,1343,349,0.0,0.0,0.0,0.0,0.0,
844,car,0.377,45,992,309,1059,343,0.0,0.0,0.0,0.0,0.0,
844,person,0.769,41,912,295,937,366,0.0,0.0,0.0,0.0,0.0,
845,car,0.762,36,1224,315,1312,379,0.0,0.0,0.0,0.0,0.0,
845,car,0.426,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
845,car,0.513,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
845,car,0.462,43,1340,326,1374,351,0.0,0.0,0.0,0.0,0.0,
845,person,0.752,15,885,289,913,365,0.0,0.0,0.0,0.0,0.0,
845,car,0.67,44,1304,319,1344,349,0.0,0.0,0.0,0.0,0.0,
845,car,0.404,45,1001,309,1070,344,0.0,0.0,0.0,0.0,0.0,
845,person,0.764,41,912,295,937,365,0.0,0.0,0.0,0.0,0.0,
846,car,0.798,36,1225,315,1314,381,0.0,0.0,0.0,0.0,0.0,
846,car,0.407,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
846,car,0.506,38,1371,327,1399,358,0.0,0.0,0.0,0.0,0.0,
846,car,0.454,43,1339,326,1374,351,0.0,0.0,0.0,0.0,0.0,
846,person,0.794,15,885,289,913,365,0.0,0.0,0.0,0.0,0.0,
846,car,0.675,44,1304,319,1344,349,0.0,0.0,0.0,0.0,0.0,
846,person,0.746,41,912,295,937,364,0.0,0.0,0.0,0.0,0.0,
847,car,0.826,36,1226,315,1316,382,0.0,0.0,0.0,0.0,0.0,
847,car,0.425,35,1430,323,1513,384,0.0,0.0,0.0,0.0,0.0,
847,car,0.506,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
847,car,0.443,43,1339,325,1374,351,0.0,0.0,0.0,0.0,0.0,
847,person,0.818,15,886,288,914,365,0.0,0.0,0.0,0.0,0.0,
847,car,0.697,44,1305,319,1345,349,0.0,0.0,0.0,0.0,0.0,
847,person,0.743,41,912,294,938,364,0.0,0.0,0.0,0.0,0.0,
848,car,0.818,36,1226,316,1318,383,0.0,0.0,0.0,0.0,0.0,
848,car,0.408,35,1430,324,1513,384,0.0,0.0,0.0,0.0,0.0,
848,car,0.508,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
848,car,0.464,43,1339,325,1374,351,0.0,0.0,0.0,0.0,0.0,
848,person,0.808,15,886,288,915,365,0.0,0.0,0.0,0.0,0.0,
848,car,0.711,44,1305,319,1346,350,0.0,0.0,0.0,0.0,0.0,
848,person,0.697,41,913,294,939,363,0.0,0.0,0.0,0.0,0.0,
849,car,0.821,36,1227,316,1320,384,0.0,0.0,0.0,0.0,0.0,
849,car,0.405,35,1430,324,1513,384,0.0,0.0,0.0,0.0,0.0,
849,car,0.505,38,1371,327,1400,358,0.0,0.0,0.0,0.0,0.0,
849,car,0.45,43,1339,325,1373,351,0.0,0.0,0.0,0.0,0.0,
849,person,0.814,15,887,288,915,365,0.0,0.0,0.0,0.0,0.0,
849,car,0.699,44,1306,319,1346,350,0.0,0.0,0.0,0.0,0.0,
849,person,0.725,41,914,293,940,362,0.0,0.0,0.0,0.0,0.0,
850,car,0.761,36,1228,315,1323,386,0.0,0.0,0.0,0.0,0.0,
850,car,0.498,38,1371,327,1400,357,0.0,0.0,0.0,0.0,0.0,
850,car,0.467,43,1339,326,1373,351,0.0,0.0,0.0,0.0,0.0,
850,person,0.81,15,887,288,915,365,0.0,0.0,0.0,0.0,0.0,
850,car,0.672,44,1306,319,1347,351,0.0,0.0,0.0,0.0,0.0,
850,person,0.691,41,915,293,941,362,0.0,0.0,0.0,0.0,0.0,
851,car,0.774,36,1228,315,1325,387,0.0,0.0,0.0,0.0,0.0,
851,car,0.492,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
851,car,0.457,43,1339,326,1373,351,0.0,0.0,0.0,0.0,0.0,
851,person,0.827,15,887,288,915,365,0.0,0.0,0.0,0.0,0.0,
851,car,0.641,44,1306,318,1347,351,0.0,0.0,0.0,0.0,0.0,
851,person,0.714,41,915,292,942,363,0.0,0.0,0.0,0.0,0.0,
852,car,0.789,36,1228,315,1327,389,0.0,0.0,0.0,0.0,0.0,
852,car,0.494,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
852,car,0.444,43,1340,326,1373,352,0.0,0.0,0.0,0.0,0.0,
852,person,0.826,15,887,288,915,365,0.0,0.0,0.0,0.0,0.0,
852,car,0.603,44,1306,318,1347,351,0.0,0.0,0.0,0.0,0.0,
852,person,0.659,41,916,293,942,363,0.0,0.0,0.0,0.0,0.0,
853,car,0.824,36,1230,316,1329,390,0.0,0.0,0.0,0.0,0.0,
853,car,0.47,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
853,car,0.394,43,1340,326,1373,352,0.0,0.0,0.0,0.0,0.0,
853,person,0.83,15,887,288,915,365,0.0,0.0,0.0,0.0,0.0,
853,car,0.535,44,1307,318,1347,351,0.0,0.0,0.0,0.0,0.0,
853,person,0.59,41,918,294,943,362,0.0,0.0,0.0,0.0,0.0,
854,car,0.794,36,1231,316,1330,391,0.0,0.0,0.0,0.0,0.0,
854,car,0.484,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
854,car,0.398,43,1341,326,1374,352,0.0,0.0,0.0,0.0,0.0,
854,person,0.797,15,888,288,915,365,0.0,0.0,0.0,0.0,0.0,
854,car,0.519,44,1308,318,1347,351,0.0,0.0,0.0,0.0,0.0,
854,person,0.534,41,919,295,943,362,0.0,0.0,0.0,0.0,0.0,
855,car,0.782,36,1231,316,1332,392,0.0,0.0,0.0,0.0,0.0,
855,car,0.477,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
855,car,0.394,43,1340,326,1373,352,0.0,0.0,0.0,0.0,0.0,
855,person,0.744,15,888,289,915,365,0.0,0.0,0.0,0.0,0.0,
855,car,0.492,44,1309,319,1347,350,0.0,0.0,0.0,0.0,0.0,
855,person,0.46,41,919,297,943,361,0.0,0.0,0.0,0.0,0.0,
856,car,0.66,36,1232,315,1335,393,0.0,0.0,0.0,0.0,0.0,
856,car,0.452,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
856,car,0.379,43,1339,326,1372,352,0.0,0.0,0.0,0.0,0.0,
856,person,0.692,15,888,289,915,365,0.0,0.0,0.0,0.0,0.0,
856,car,0.45,44,1311,319,1347,350,0.0,0.0,0.0,0.0,0.0,
856,person,0.451,41,920,295,945,361,0.0,0.0,0.0,0.0,0.0,
857,car,0.654,36,1232,314,1337,394,0.0,0.0,0.0,0.0,0.0,
857,car,0.445,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
857,car,0.375,43,1339,326,1372,352,0.0,0.0,0.0,0.0,0.0,
857,person,0.704,15,888,290,915,365,0.0,0.0,0.0,0.0,0.0,
857,car,0.393,44,1314,319,1347,349,0.0,0.0,0.0,0.0,0.0,
857,person,0.446,41,921,294,946,361,0.0,0.0,0.0,0.0,0.0,
858,car,0.714,36,1233,315,1339,396,0.0,0.0,0.0,0.0,0.0,
858,car,0.419,38,1371,327,1399,357,0.0,0.0,0.0,0.0,0.0,
858,person,0.748,15,889,290,916,365,0.0,0.0,0.0,0.0,0.0,
858,person,0.591,41,921,293,946,363,0.0,0.0,0.0,0.0,0.0,
859,car,0.778,36,1234,315,1341,397,0.0,0.0,0.0,0.0,0.0,
859,car,0.41,38,1372,327,1399,357,0.0,0.0,0.0,0.0,0.0,
859,person,0.716,15,890,290,917,365,0.0,0.0,0.0,0.0,0.0,
859,person,0.559,41,922,293,947,362,0.0,0.0,0.0,0.0,0.0,
860,car,0.722,36,1235,315,1343,398,0.0,0.0,0.0,0.0,0.0,
860,car,0.411,38,1372,327,1399,357,0.0,0.0,0.0,0.0,0.0,
860,person,0.726,15,890,292,917,365,0.0,0.0,0.0,0.0,0.0,
860,person,0.586,41,922,293,948,364,0.0,0.0,0.0,0.0,0.0,
861,car,0.815,36,1236,315,1345,399,0.0,0.0,0.0,0.0,0.0,
861,car,0.409,38,1372,327,1399,357,0.0,0.0,0.0,0.0,0.0,
